Date,cesi_global,cesi_g10,cesi_united_states,cesi_eurozone,cesi_asia_pacific,cesi_latin_america,cesi_emerging_markets,cesi_bric
2017-01-12,43.6,47.5,41.5,75.6,54.4,31.6,37.8,52.0
2017-01-13,42.5,45.7,38.0,74.8,52.9,33.1,37.6,51.2
2017-01-17,42.2,44.8,40.7,69.5,53.4,31.3,38.3,52.8
2017-01-18,42.1,44.6,39.5,68.0,52.9,30.4,38.4,52.4
2017-01-19,43.0,46.2,45.2,66.1,52.3,30.8,38.3,52.0
2017-01-20,41.4,43.4,44.6,63.5,52.8,30.3,38.5,53.1
2017-01-23,39.0,40.2,43.2,57.9,49.3,32.5,37.3,54.4
2017-01-24,40.3,40.7,44.4,58.2,48.2,45.1,39.6,57.4
2017-01-25,39.6,40.7,43.5,51.2,48.0,45.9,38.0,52.8
2017-01-26,38.6,38.0,35.8,51.0,50.7,45.4,39.5,51.8
2017-01-27,37.6,36.6,32.2,51.9,49.8,46.2,39.1,51.1
2017-01-30,36.3,36.1,31.6,55.0,46.2,44.3,36.7,46.6
2017-01-31,37.0,36.9,31.8,55.3,45.3,47.7,37.1,47.7
2017-02-01,41.2,40.3,39.4,57.6,51.0,44.1,42.5,49.2
2017-02-02,41.7,40.4,39.4,57.3,51.0,49.2,43.7,51.5
2017-02-03,40.4,42.0,45.3,55.9,46.9,29.1,38.0,47.0
2017-02-06,41.0,43.1,42.8,63.0,45.3,29.8,37.8,46.5
2017-02-07,38.5,39.3,41.9,52.6,44.7,30.1,37.4,46.3
2017-02-08,37.6,38.2,40.9,51.0,44.8,30.2,36.8,45.2
2017-02-09,37.8,38.5,42.4,48.1,44.8,29.9,36.7,45.2
2017-02-10,39.7,40.5,40.8,51.8,45.6,27.9,38.6,48.8
2017-02-13,38.1,37.4,37.0,49.6,45.8,26.5,39.2,48.5
2017-02-14,36.8,35.0,36.1,43.9,45.9,24.6,39.4,47.8
2017-02-15,40.0,40.1,44.6,43.2,46.0,25.7,39.8,47.8
2017-02-16,42.4,43.6,53.6,42.4,46.0,22.0,40.6,44.1
2017-02-17,42.4,42.6,53.1,41.5,45.8,23.9,42.1,44.6
2017-02-21,43.6,45.1,47.8,67.0,45.8,21.7,41.4,41.7
2017-02-22,46.5,46.5,47.4,71.9,48.7,28.3,46.6,45.9
2017-02-23,45.7,45.3,45.7,70.7,48.2,28.1,46.4,45.3
2017-02-24,46.4,46.5,44.9,70.2,46.5,31.5,46.3,46.1
2017-02-27,43.3,43.6,37.1,72.3,41.4,30.7,42.9,42.7
2017-02-28,43.8,41.9,34.7,71.1,47.8,30.7,46.6,52.0
2017-03-01,46.5,40.9,32.6,69.0,60.7,27.1,54.8,60.8
2017-03-02,45.3,41.1,35.4,68.6,59.8,13.7,51.6,60.4
2017-03-03,46.4,41.8,36.8,70.0,58.9,25.7,53.3,63.5
2017-03-06,47.1,42.0,38.2,68.0,57.2,37.5,54.8,62.0
2017-03-07,45.6,38.9,38.0,59.1,60.2,33.7,55.7,60.7
2017-03-08,43.6,40.7,45.8,58.9,45.9,35.5,48.0,43.2
2017-03-09,43.2,40.2,44.8,59.1,45.1,35.4,47.6,42.5
2017-03-10,45.4,41.3,48.0,57.9,51.6,35.3,51.5,50.2
2017-03-13,42.3,38.1,47.5,51.4,46.8,35.3,48.6,47.4
2017-03-14,43.9,36.8,46.4,48.9,51.4,51.1,54.5,60.9
2017-03-15,45.6,41.3,57.9,49.7,48.7,48.8,52.1,60.5
2017-03-16,44.8,40.2,57.6,48.9,48.0,49.6,51.6,60.0
2017-03-17,45.0,39.4,56.1,48.1,52.0,49.0,53.3,64.0
2017-03-20,42.6,38.2,55.9,45.3,49.2,46.2,49.2,58.9
2017-03-21,42.6,38.8,55.2,44.3,48.1,45.9,48.4,58.3
2017-03-22,42.3,39.2,54.4,43.3,46.8,45.5,47.0,56.7
2017-03-23,42.6,39.8,55.7,41.7,46.3,45.2,46.7,56.1
2017-03-24,46.4,47.4,54.1,69.8,45.7,45.1,45.0,55.5
2017-03-27,44.7,46.0,52.5,67.7,42.6,46.5,42.8,52.8
2017-03-28,44.2,45.8,53.1,66.5,41.2,47.1,41.8,51.6
2017-03-29,43.8,45.8,52.5,68.2,40.4,46.4,40.8,50.4
2017-03-30,41.1,44.1,51.6,63.6,37.6,34.0,36.5,44.6
2017-03-31,38.8,41.8,48.0,54.1,35.4,29.7,34.4,42.8
2017-04-03,34.9,37.3,44.5,47.7,30.6,27.1,31.3,36.0
2017-04-04,33.3,36.9,43.7,47.0,30.0,15.3,27.9,34.4
2017-04-05,33.1,35.0,45.7,37.6,32.3,15.6,30.2,34.7
2017-04-06,33.0,35.2,47.3,36.0,31.7,14.9,29.6,33.8
2017-04-07,31.5,33.0,38.8,41.1,30.9,16.0,29.2,32.7
2017-04-10,29.8,33.2,35.6,38.9,26.7,12.0,24.7,27.9
2017-04-11,28.5,33.5,36.4,39.2,23.0,10.2,21.0,23.9
2017-04-12,27.6,33.2,36.7,39.1,15.4,25.4,19.3,20.6
2017-04-13,31.4,34.5,38.2,38.9,28.3,25.1,26.7,37.6
2017-04-17,29.3,22.7,10.5,38.6,50.9,24.2,39.3,62.4
2017-04-18,28.5,21.1,6.6,38.5,50.5,21.5,39.7,64.6
2017-04-19,28.2,21.0,6.4,38.3,50.1,20.8,39.1,64.0
2017-04-20,30.8,24.6,6.3,38.5,49.8,19.7,40.2,63.4
2017-04-21,30.9,25.0,2.8,49.3,51.1,14.9,39.8,61.4
2017-04-24,29.2,23.8,0.8,51.4,49.3,8.4,37.4,60.2
2017-04-25,31.1,26.1,7.3,50.9,51.4,8.6,38.6,59.9
2017-04-26,31.4,26.4,7.1,50.3,51.8,8.9,38.9,59.2
2017-04-27,32.7,28.5,4.1,61.2,52.3,9.1,39.1,58.8
2017-04-28,31.5,26.1,-4.8,70.4,50.4,18.3,39.5,57.9
2017-05-01,27.1,18.9,-20.6,68.5,51.3,19.9,39.3,52.1
2017-05-02,24.8,18.2,-21.5,65.5,45.6,25.0,34.7,42.0
2017-05-03,24.8,19.4,-19.5,65.8,45.9,15.9,33.0,40.5
2017-05-04,25.1,20.2,-20.1,68.8,45.7,11.3,32.4,40.0
2017-05-05,25.9,20.5,-18.2,68.2,46.7,12.6,33.9,39.6
2017-05-08,24.4,19.5,-19.7,69.1,42.0,16.3,31.8,33.9
2017-05-09,24.1,19.1,-19.5,69.8,41.6,16.1,31.7,33.3
2017-05-10,23.6,18.5,-20.0,70.2,41.2,16.1,31.3,32.4
2017-05-11,22.7,18.1,-19.2,69.6,40.0,9.1,29.6,28.3
2017-05-12,21.6,13.9,-29.5,69.5,43.9,15.4,33.1,31.3
2017-05-15,18.8,12.1,-32.0,67.5,36.4,18.5,28.8,25.2
2017-05-16,18.0,9.6,-37.6,65.4,35.9,23.8,30.5,25.4
2017-05-17,16.9,9.2,-37.5,63.8,32.2,23.3,28.4,25.6
2017-05-18,18.0,11.5,-33.6,61.9,31.4,22.0,27.7,24.9
2017-05-19,17.2,10.2,-33.4,59.5,32.3,21.3,27.8,25.5
2017-05-22,14.9,8.4,-30.7,50.1,29.7,17.1,24.6,21.8
2017-05-23,13.7,7.5,-38.9,60.4,26.5,17.2,23.0,21.7
2017-05-24,13.2,7.4,-38.8,60.9,26.1,16.3,21.8,20.6
2017-05-25,11.9,6.6,-38.1,60.3,23.0,16.0,19.8,19.5
2017-05-26,11.5,6.1,-36.2,56.0,22.2,18.2,19.7,19.4
2017-05-30,8.6,3.9,-37.5,48.9,16.8,15.2,15.6,12.9
2017-05-31,4.2,2.0,-38.2,40.6,3.8,12.7,7.4,2.3
2017-06-01,6.5,3.5,-36.1,43.5,7.8,12.4,11.0,12.7
2017-06-02,5.5,2.0,-40.9,43.6,0.3,33.3,10.7,3.2
2017-06-05,4.8,0.4,-44.7,43.5,2.0,31.7,11.5,7.1
2017-06-06,4.8,1.2,-41.8,42.8,1.0,31.3,10.1,5.7
2017-06-07,3.3,-0.5,-42.4,39.0,1.0,32.4,8.9,3.8
2017-06-08,3.3,-1.9,-43.2,39.5,1.1,31.7,11.0,6.1
2017-06-09,1.9,-1.5,-43.4,39.1,-0.4,18.4,6.9,3.8
2017-06-12,-0.1,-4.2,-45.3,35.9,-1.1,15.2,6.0,1.4
2017-06-13,1.1,-4.1,-45.1,33.4,-1.7,32.6,8.9,6.9
2017-06-14,-2.8,-10.0,-57.3,32.5,-3.3,32.7,8.0,4.3
2017-06-15,-3.7,-12.2,-61.7,31.5,-2.0,32.7,9.0,4.5
2017-06-16,-8.0,-19.7,-78.6,30.4,-1.2,27.0,9.6,6.7
2017-06-19,-9.6,-22.4,-77.5,25.6,-1.8,27.4,9.7,7.3
2017-06-20,-10.2,-23.2,-77.2,22.8,-2.1,27.0,9.4,7.5
2017-06-21,-10.2,-23.4,-76.5,18.2,-2.4,28.2,9.6,7.8
2017-06-22,-9.0,-22.2,-76.1,18.5,-1.4,28.4,10.9,7.7
2017-06-23,-11.4,-26.3,-74.6,4.7,-1.9,30.0,10.9,7.8
2017-06-26,-12.7,-27.8,-78.5,6.6,-4.2,33.3,10.0,8.3
2017-06-27,-12.0,-26.9,-77.5,9.2,-4.0,35.4,10.4,8.8
2017-06-28,-11.3,-25.8,-76.4,11.2,-4.1,36.1,10.4,8.6
2017-06-29,-8.5,-20.9,-73.6,24.0,-4.6,36.2,10.1,8.5
2017-06-30,-7.3,-20.5,-72.6,30.3,0.4,32.8,12.5,12.6
2017-07-03,-5.2,-16.0,-63.3,29.4,-0.3,36.1,11.0,14.0
2017-07-05,-1.8,-13.2,-63.1,38.4,-1.1,57.7,15.2,14.9
2017-07-06,-2.0,-13.7,-63.4,36.3,-1.6,59.6,15.6,14.0
2017-07-07,0.8,-10.8,-58.5,40.1,1.8,57.6,18.3,13.4
2017-07-10,-1.3,-12.6,-55.5,37.7,1.8,52.6,15.6,9.1
2017-07-11,-2.9,-13.9,-58.4,37.8,-3.2,52.5,13.7,5.5
2017-07-12,-2.6,-13.0,-56.6,38.0,-5.4,51.9,13.1,4.1
2017-07-13,-2.0,-12.4,-54.7,37.2,-4.4,51.8,13.6,5.7
2017-07-14,-6.4,-18.3,-68.1,36.3,-6.8,47.6,11.4,1.8
2017-07-17,-5.0,-17.2,-61.9,32.9,-3.3,48.6,13.3,13.4
2017-07-18,-6.8,-20.6,-65.2,30.9,-1.8,47.9,13.8,13.5
2017-07-19,-4.8,-17.3,-56.2,28.5,-2.0,48.4,14.0,14.2
2017-07-20,-4.0,-16.2,-53.2,27.4,-1.3,48.1,14.3,14.6
2017-07-21,-4.0,-16.6,-52.6,26.4,-1.3,51.4,15.0,15.6
2017-07-24,-4.9,-18.3,-47.4,13.3,-0.6,50.5,15.1,17.1
2017-07-25,-4.3,-17.2,-45.5,14.3,-0.4,50.3,15.1,17.7
2017-07-26,-3.7,-16.6,-44.4,13.6,0.9,48.8,15.6,18.5
2017-07-27,-2.5,-15.4,-43.8,16.1,3.2,48.8,16.9,19.4
2017-07-28,-1.4,-12.8,-44.5,16.1,1.4,48.6,15.7,20.5
2017-07-31,-0.1,-11.1,-43.1,19.1,1.8,50.6,16.3,23.6
2017-08-01,0.7,-12.3,-44.8,16.1,9.1,52.9,20.3,32.3
2017-08-02,-0.1,-12.7,-45.6,15.9,8.6,48.3,18.8,32.6
2017-08-03,0.5,-11.8,-44.1,17.1,9.0,49.9,18.9,31.2
2017-08-04,0.9,-10.0,-40.8,18.3,7.2,49.4,17.2,31.6
2017-08-07,0.4,-10.6,-39.1,13.3,8.3,50.4,16.8,32.6
2017-08-08,1.0,-8.0,-31.4,10.6,4.6,50.2,14.5,28.2
2017-08-09,1.9,-6.3,-29.7,13.2,5.1,48.4,14.3,27.8
2017-08-10,0.7,-8.2,-30.0,12.6,5.4,47.0,14.1,28.5
2017-08-11,1.2,-10.9,-36.6,12.6,7.9,42.9,19.3,38.6
2017-08-14,1.1,-7.8,-35.4,12.2,1.9,39.7,14.4,27.4
2017-08-15,3.4,-4.6,-25.8,10.1,3.6,43.0,15.3,26.8
2017-08-16,2.7,-6.7,-32.7,10.5,3.8,43.4,16.9,26.5
2017-08-17,3.7,-5.9,-31.5,10.3,5.8,42.7,18.2,26.3
2017-08-18,4.3,-5.1,-29.4,9.9,7.0,41.6,18.3,26.2
2017-08-21,5.1,-4.5,-27.6,8.6,9.7,39.5,19.5,25.8
2017-08-22,5.4,-4.0,-27.4,6.6,10.5,38.0,19.6,25.7
2017-08-23,4.3,-4.5,-37.2,18.5,10.0,33.2,17.6,25.2
2017-08-24,4.3,-4.2,-36.2,19.0,9.7,32.5,17.0,25.3
2017-08-25,5.7,-2.6,-32.3,19.2,11.7,32.4,18.1,25.6
2017-08-28,7.8,-0.2,-30.9,25.9,16.0,29.0,19.7,27.8
2017-08-29,8.0,-0.1,-30.2,25.8,17.8,26.7,20.1,27.5
2017-08-30,10.4,4.9,-21.2,29.8,17.3,22.7,18.6,26.6
2017-08-31,8.6,3.5,-23.1,28.0,13.5,22.9,16.3,20.2
2017-09-01,11.0,5.1,-18.2,25.8,18.1,28.9,19.8,26.4
2017-09-05,11.9,3.7,-19.3,23.6,17.3,54.5,24.1,28.4
2017-09-06,11.5,3.2,-18.8,21.9,19.4,56.9,23.9,28.1
2017-09-07,9.5,-0.1,-25.3,20.4,19.1,58.1,23.8,27.5
2017-09-08,11.2,1.7,-23.8,19.6,18.3,56.9,25.5,26.0
2017-09-11,11.5,5.0,-16.1,19.3,18.1,45.0,21.2,20.3
2017-09-12,12.4,7.3,-11.2,19.1,16.7,44.2,20.1,18.2
2017-09-13,12.5,8.0,-8.5,18.7,16.0,44.7,19.2,17.6
2017-09-14,11.5,9.8,-5.6,18.6,6.8,46.8,14.1,6.5
2017-09-15,8.9,4.2,-19.0,18.4,9.6,47.2,15.9,6.2
2017-09-18,7.1,2.3,-22.6,18.2,10.0,39.1,14.4,5.3
2017-09-19,9.2,5.0,-17.5,21.2,9.7,38.6,15.4,7.0
2017-09-20,11.2,8.4,-17.4,22.3,9.5,39.7,15.5,7.3
2017-09-21,13.6,11.7,-9.3,21.2,11.0,38.5,16.4,6.9
2017-09-22,18.4,19.6,-8.8,49.4,11.8,36.9,16.5,6.2
2017-09-25,16.3,17.0,-8.7,40.8,10.6,34.4,15.2,4.6
2017-09-26,14.4,14.2,-13.1,37.7,10.6,31.3,14.6,3.2
2017-09-27,16.7,18.7,-9.3,45.7,9.5,30.8,13.8,2.1
2017-09-28,18.2,21.4,-8.5,54.1,9.2,29.5,13.3,1.7
2017-09-29,17.5,19.2,-7.9,50.2,11.4,30.9,15.0,2.1
2017-10-02,21.8,23.8,1.5,45.6,20.6,24.2,18.9,2.8
2017-10-03,20.7,23.1,1.7,45.3,19.7,18.8,17.1,1.4
2017-10-04,21.8,25.4,9.7,41.7,18.8,17.4,16.5,1.7
2017-10-05,22.7,26.5,13.2,41.5,18.5,21.4,17.1,1.3
2017-10-06,21.4,23.8,3.4,45.8,18.7,21.4,17.9,0.8
2017-10-09,22.7,26.3,6.5,49.9,17.6,21.5,17.4,-0.9
2017-10-10,23.7,27.9,4.5,53.7,16.9,23.0,17.4,-1.9
2017-10-11,25.0,29.1,6.4,53.6,21.1,18.3,18.9,-3.8
2017-10-12,27.2,29.8,7.2,55.8,26.2,19.6,23.4,4.1
2017-10-13,26.0,28.4,3.9,55.7,24.6,19.3,22.3,0.1
2017-10-16,24.7,27.7,2.5,55.4,22.1,17.6,20.1,-2.9
2017-10-17,24.4,28.8,6.3,54.0,18.7,17.1,17.9,-3.0
2017-10-18,23.2,26.5,0.2,53.9,18.6,14.7,18.2,-1.9
2017-10-19,22.6,26.0,1.8,53.9,17.6,14.5,17.6,-3.3
2017-10-20,21.5,24.3,1.5,54.1,17.5,13.1,17.2,-3.7
2017-10-23,21.0,23.7,3.0,52.9,17.2,12.3,16.9,-3.9
2017-10-24,21.6,24.7,7.0,51.8,17.0,13.7,17.0,-4.1
2017-10-25,28.0,35.4,30.5,56.9,17.2,12.7,16.9,-4.2
2017-10-26,30.2,36.2,30.6,60.1,24.4,12.9,21.3,-4.3
2017-10-27,32.0,39.2,38.2,59.5,24.4,12.7,21.3,-4.6
2017-10-30,33.4,41.8,40.5,66.4,23.5,11.8,20.7,-5.9
2017-10-31,33.0,39.3,40.2,59.0,28.4,10.8,23.5,-8.8
2017-11-01,31.5,39.7,40.5,58.7,21.8,8.2,19.1,-11.0
2017-11-02,31.7,40.3,41.1,58.6,22.3,6.5,18.7,-11.2
2017-11-03,31.9,40.9,40.9,58.7,22.6,5.7,18.3,-11.7
2017-11-06,31.5,41.2,39.8,61.8,21.6,3.7,17.0,-11.0
2017-11-07,31.3,41.2,40.5,60.8,20.4,5.4,16.4,-11.5
2017-11-08,31.2,41.4,41.3,60.4,20.1,5.5,15.9,-12.6
2017-11-09,29.1,38.5,40.0,61.4,19.2,5.2,14.9,-11.7
2017-11-10,28.1,37.5,38.5,58.9,18.0,2.9,14.1,-11.0
2017-11-13,27.0,36.2,38.1,57.8,18.2,1.3,13.1,-10.8
2017-11-14,26.7,36.3,37.4,60.9,14.7,3.7,12.3,-13.7
2017-11-15,25.9,34.7,35.5,60.3,14.5,5.2,12.8,-13.6
2017-11-16,27.9,37.9,44.2,59.6,16.3,1.8,12.9,-14.4
2017-11-17,31.3,42.5,56.0,58.9,19.1,1.7,14.5,-14.3
2017-11-20,30.2,40.9,58.3,55.0,19.3,1.1,14.2,-15.8
2017-11-21,30.5,41.1,59.8,54.6,19.1,3.9,14.7,-14.4
2017-11-22,29.4,39.5,55.7,54.4,18.4,3.2,14.2,-14.3
2017-11-24,34.0,48.2,50.6,92.9,17.4,-2.1,12.8,-12.8
2017-11-27,33.8,48.9,57.4,86.5,15.2,-4.9,11.1,-12.3
2017-11-28,33.7,49.1,58.1,86.3,15.2,-7.2,10.7,-11.9
2017-11-29,32.7,48.1,58.9,81.9,14.3,-10.0,9.6,-12.6
2017-11-30,26.7,43.5,59.4,71.3,1.3,-11.5,1.6,-10.4
2017-12-01,28.6,46.5,60.1,70.3,1.6,-10.4,1.8,-10.4
2017-12-04,29.5,48.4,65.3,69.3,1.0,-13.9,1.1,-13.0
2017-12-05,28.5,46.3,63.1,66.4,1.0,-17.1,1.8,-9.7
2017-12-06,28.5,45.9,62.9,67.0,1.5,-14.6,2.4,-9.1
2017-12-07,27.0,43.5,63.2,59.4,1.5,-15.7,2.3,-8.4
2017-12-08,32.5,48.3,65.2,60.1,10.2,-14.9,8.7,1.4
2017-12-11,31.0,45.4,63.1,55.4,10.9,-13.4,9.5,4.3
2017-12-12,31.0,47.5,69.0,53.9,9.0,-23.9,6.3,3.2
2017-12-13,28.5,45.4,63.4,53.3,7.9,-34.7,3.2,-1.1
2017-12-14,34.9,56.5,74.2,72.0,6.9,-34.2,2.4,-2.0
2017-12-15,33.1,54.8,72.2,70.3,6.6,-35.4,0.5,-5.4
2017-12-18,32.0,53.6,73.9,63.4,5.7,-34.4,-0.3,-5.9
2017-12-19,32.2,53.9,78.0,59.1,5.0,-33.9,-0.3,-6.7
2017-12-20,31.3,52.2,77.4,53.8,4.5,-31.0,-0.1,-6.2
2017-12-21,30.8,50.9,72.9,53.2,5.4,-30.2,0.6,-6.2
2017-12-22,33.6,56.1,84.5,56.5,4.3,-30.8,-0.2,-6.2
2017-12-26,31.1,53.2,80.5,50.0,1.3,-29.6,-2.0,-6.6
2017-12-27,30.8,52.9,78.9,50.2,0.3,-27.8,-2.3,-6.1
2017-12-28,30.2,52.5,77.1,49.8,-1.4,-27.5,-3.3,-6.2
2017-12-29,29.6,51.6,75.7,49.3,-2.5,-26.0,-3.3,-5.6
2018-01-02,28.0,48.4,71.9,45.8,-0.1,-29.5,-2.6,0.1
2018-01-03,30.4,51.2,78.2,46.8,0.7,-22.0,-0.9,2.8
2018-01-04,31.0,52.4,80.7,46.8,0.4,-22.6,-1.2,2.7
2018-01-05,30.7,51.3,75.0,46.0,0.4,-16.3,-0.3,4.2
2018-01-08,30.8,52.2,73.9,52.2,-1.0,-14.5,-1.2,3.4
2018-01-09,31.0,51.7,67.0,58.8,-1.7,-5.1,-1.2,5.9
2018-01-10,30.7,51.2,66.5,58.3,-1.8,-4.9,-1.2,6.4
2018-01-11,30.3,50.7,63.2,59.7,-1.3,-8.0,-0.2,6.5
2018-01-12,33.3,51.2,70.4,58.3,11.0,-11.2,6.4,21.9
2018-01-16,31.6,49.3,65.6,56.6,9.5,-13.7,5.1,22.7
2018-01-17,33.7,52.6,70.0,56.0,8.1,-13.4,5.3,23.8
2018-01-18,33.0,50.6,64.7,55.3,10.3,-12.8,6.7,24.8
2018-01-19,31.7,48.9,61.5,54.6,10.1,-12.3,6.0,24.9
2018-01-22,28.1,43.4,50.9,51.1,8.1,-10.7,5.1,25.3
2018-01-23,27.9,43.8,49.6,51.8,7.0,-9.7,4.1,24.2
2018-01-24,28.8,45.4,49.7,58.1,7.1,-9.5,3.9,24.4
2018-01-25,26.0,42.6,42.1,58.3,3.3,-9.9,1.2,23.9
2018-01-26,24.1,39.8,37.5,56.4,2.6,-11.3,0.5,23.6
2018-01-29,23.7,38.5,35.5,55.4,4.0,-10.2,1.5,25.1
2018-01-30,22.0,34.5,35.3,43.7,4.2,-2.8,3.3,25.8
2018-01-31,20.0,34.4,38.5,35.6,-3.4,-4.1,-1.5,23.4
2018-02-01,20.9,34.9,40.8,34.8,-3.2,0.5,-1.5,25.1
2018-02-02,22.0,36.0,44.5,34.1,-2.5,4.1,1.0,24.6
2018-02-05,24.2,39.2,50.0,36.9,-2.5,4.8,1.8,23.5
2018-02-06,24.3,39.7,48.1,41.9,0.4,-2.1,1.1,25.3
2018-02-07,23.4,39.6,47.5,41.7,-2.4,-3.1,-1.0,25.5
2018-02-08,23.2,38.6,48.3,39.7,-1.9,-3.0,0.2,26.2
2018-02-09,21.5,36.5,47.4,42.7,-3.9,-8.5,-0.9,27.0
2018-02-12,20.8,34.0,43.5,39.5,-0.6,-8.6,1.0,31.9
2018-02-13,20.5,33.9,43.3,38.6,-1.1,-7.9,0.4,31.9
2018-02-14,19.6,32.0,40.5,38.3,0.2,-7.8,1.0,31.7
2018-02-15,17.5,27.5,35.2,37.1,1.6,-11.0,2.4,34.2
2018-02-16,20.7,32.9,50.2,35.7,1.7,-12.0,2.5,34.1
2018-02-20,19.8,30.2,48.8,23.6,2.3,-11.3,4.2,33.7
2018-02-21,16.2,23.5,50.0,-0.2,4.0,-10.5,5.3,33.4
2018-02-22,14.3,20.2,51.9,-5.0,4.4,-10.3,5.5,33.1
2018-02-23,14.1,20.5,50.1,-4.1,4.8,-20.1,4.4,32.8
2018-02-26,12.6,16.2,37.7,-0.3,8.9,-17.9,7.2,32.8
2018-02-27,13.1,15.7,33.5,4.9,11.4,-14.9,9.2,33.3
2018-02-28,9.1,9.9,32.9,2.4,8.8,-12.4,7.9,29.2
2018-03-01,10.2,12.2,39.5,0.2,13.3,-20.5,7.3,26.0
2018-03-02,11.3,12.3,39.1,-0.5,16.3,-15.9,9.9,26.2
2018-03-05,10.9,9.9,38.9,-7.6,19.6,-14.0,12.5,25.7
2018-03-06,10.4,9.1,38.1,-7.2,18.9,-13.7,12.3,25.8
2018-03-07,9.6,8.9,40.3,-8.0,16.0,-13.9,10.6,24.6
2018-03-08,17.7,8.6,38.0,-12.8,50.0,-13.0,31.3,69.2
2018-03-09,18.7,10.1,47.9,-21.6,50.3,-11.8,31.7,69.4
2018-03-12,17.9,7.2,45.0,-25.8,51.7,-6.0,33.9,75.0
2018-03-13,16.2,5.5,43.2,-27.4,48.8,-5.7,32.3,74.6
2018-03-14,17.6,3.2,39.6,-31.5,58.5,-2.9,39.1,88.0
2018-03-15,17.8,3.3,39.7,-31.6,58.4,-2.9,39.5,87.5
2018-03-16,19.1,5.6,45.8,-31.7,55.6,-6.3,39.3,85.0
2018-03-19,17.8,3.7,42.1,-32.8,54.6,-3.1,38.9,83.6
2018-03-20,16.3,1.5,41.4,-37.9,54.2,-3.3,38.5,83.1
2018-03-21,15.6,0.9,39.4,-38.6,54.2,-3.3,37.6,80.6
2018-03-22,11.9,-4.9,39.4,-57.9,54.0,-3.6,37.2,79.9
2018-03-23,13.3,-1.5,46.3,-57.9,51.5,-3.0,35.4,79.3
2018-03-26,13.2,-1.1,46.8,-56.2,51.5,-6.5,34.6,75.9
2018-03-27,12.1,-1.8,46.2,-57.5,48.8,-6.0,33.0,75.1
2018-03-28,12.1,-1.0,48.7,-57.2,46.6,-5.4,31.7,74.3
2018-03-29,11.9,-1.3,49.8,-56.8,46.1,-7.1,31.8,73.3
2018-04-02,6.5,-5.9,46.1,-58.1,39.7,-9.4,25.0,64.8
2018-04-03,7.0,-7.1,46.0,-60.3,46.8,-17.3,28.1,61.8
2018-04-04,5.4,-8.9,46.8,-65.0,46.3,-19.2,26.9,59.6
2018-04-05,2.0,-12.5,44.0,-72.5,43.2,-23.0,23.8,58.0
2018-04-06,-1.5,-17.5,35.9,-79.2,42.6,-23.2,22.4,57.0
2018-04-09,-3.2,-20.5,35.9,-86.7,43.2,-22.7,22.8,53.1
2018-04-10,-4.8,-22.7,32.8,-89.0,42.1,-21.7,22.1,51.4
2018-04-11,-5.7,-22.3,31.3,-88.2,38.1,-19.9,19.1,46.6
2018-04-12,-7.4,-24.0,28.3,-89.2,39.7,-31.9,17.6,44.0
2018-04-13,-12.0,-25.2,25.2,-88.9,25.3,-35.8,7.8,23.0
2018-04-16,-13.0,-26.6,21.8,-87.8,26.0,-36.0,7.5,21.6
2018-04-17,-12.5,-24.7,29.4,-91.8,23.2,-35.9,5.9,19.2
2018-04-18,-14.0,-27.4,29.4,-91.5,23.3,-35.9,6.2,18.9
2018-04-19,-14.1,-27.5,29.3,-91.2,23.4,-35.9,6.0,18.8
2018-04-20,-14.4,-28.1,29.2,-90.9,23.6,-35.9,6.1,18.7
2018-04-23,-11.3,-24.3,33.1,-83.3,25.7,-33.7,8.3,18.7
2018-04-24,-9.4,-21.2,41.8,-85.8,26.3,-33.5,8.4,18.6
2018-04-25,-9.1,-20.9,41.7,-84.6,26.4,-31.2,8.7,18.9
2018-04-26,-9.2,-21.4,39.3,-84.4,27.8,-33.2,9.1,17.4
2018-04-27,-8.0,-19.1,46.0,-83.4,27.8,-34.9,8.7,16.6
2018-04-30,-9.9,-18.7,41.8,-77.5,25.7,-54.9,3.2,16.9
2018-05-01,-12.1,-20.4,36.5,-77.3,21.4,-55.3,0.4,16.3
2018-05-02,-11.5,-20.1,35.9,-78.0,22.4,-55.1,1.4,17.6
2018-05-03,-14.4,-23.3,34.7,-87.7,22.5,-69.2,-1.0,15.3
2018-05-04,-16.7,-27.3,30.9,-96.6,22.3,-68.2,-0.8,14.9
2018-05-07,-17.8,-28.6,28.6,-100.1,19.3,-59.9,-1.5,14.3
2018-05-08,-16.9,-28.9,28.2,-98.9,23.8,-59.0,1.2,20.4
2018-05-09,-17.4,-29.3,27.7,-101.0,22.6,-57.7,0.5,19.8
2018-05-10,-18.6,-30.6,21.2,-98.9,21.6,-57.3,-0.7,19.0
2018-05-11,-18.4,-30.6,21.4,-97.9,18.9,-55.8,-0.2,17.0
2018-05-14,-18.4,-29.8,19.0,-94.6,16.4,-52.9,-1.3,14.7
2018-05-15,-19.8,-30.4,17.9,-96.9,9.4,-48.3,-3.9,8.2
2018-05-16,-22.7,-33.8,11.2,-95.4,9.2,-52.8,-6.0,4.7
2018-05-17,-21.6,-32.8,12.5,-93.6,11.0,-52.4,-4.9,4.2
2018-05-18,-21.8,-33.1,12.3,-91.7,10.5,-50.4,-4.8,3.8
2018-05-21,-20.6,-30.6,11.3,-81.4,9.4,-48.5,-5.5,2.2
2018-05-22,-20.2,-29.9,10.9,-79.8,8.5,-47.0,-5.6,1.9
